0.9737,0.9709,0.9766,0.9764,0.9475,0.0234,0.9956558332985269
0.9745,0.9682,0.9807,0.9805,0.9490,0.0193,0.9952825043106825
0.9733,0.9720,0.9745,0.9745,0.9465,0.0255,0.9956906364431597
0.9756,0.9691,0.9821,0.9819,0.9513,0.0179,0.9956897555260346
0.9704,0.9659,0.9749,0.9747,0.9409,0.0251,0.9951240453072189
0.9739,0.9729,0.9749,0.9749,0.9479,0.0251,0.9957977024648264
0.9758,0.9721,0.9794,0.9793,0.9516,0.0206,0.996041269131675
0.9741,0.9685,0.9796,0.9794,0.9482,0.0204,0.9950133495380268
0.9780,0.9722,0.9838,0.9836,0.9561,0.0162,0.9964368516542204
0.9735,0.9703,0.9768,0.9766,0.9471,0.0232,0.9951288050269724
