0.9795,0.9753,0.9838,0.9836,0.9591,0.0162,0.99707697400337
0.9798,0.9708,0.9888,0.9886,0.9597,0.0112,0.9976167271458551
0.9802,0.9706,0.9898,0.9896,0.9606,0.0102,0.9973393720033138
0.9813,0.9744,0.9883,0.9881,0.9627,0.0117,0.9974799405485174
0.9802,0.9767,0.9837,0.9836,0.9604,0.0163,0.9975816657218561
0.9814,0.9745,0.9882,0.9880,0.9628,0.0118,0.9976705876180281
0.9800,0.9784,0.9817,0.9816,0.9601,0.0183,0.9975424441552044
0.9790,0.9795,0.9784,0.9784,0.9579,0.0216,0.9971858894897863
0.9810,0.9735,0.9885,0.9883,0.9621,0.0115,0.9974818130739244
0.9788,0.9724,0.9852,0.9850,0.9577,0.0148,0.9969381857409423
