0.9149,0.9066,0.9231,0.9218,0.8298,0.0769,0.9570841113691773
0.9155,0.9074,0.9235,0.9223,0.8311,0.0765,0.9597783987018731
0.9103,0.9053,0.9153,0.9144,0.8206,0.0847,0.9544088859761536
0.9214,0.9199,0.9230,0.9227,0.8429,0.0770,0.962426910628993
0.9074,0.8904,0.9243,0.9217,0.8152,0.0757,0.9532612907931967
0.9051,0.8943,0.9159,0.9140,0.8103,0.0841,0.9528844658096417
0.9109,0.9050,0.9167,0.9157,0.8218,0.0833,0.9548815556653284
0.9144,0.9013,0.9275,0.9255,0.8290,0.0725,0.9577063617085932
0.9173,0.9177,0.9168,0.9169,0.8345,0.0832,0.9581610394726142
0.9164,0.9024,0.9304,0.9284,0.8331,0.0696,0.9581610671454035
