0.9377,0.9241,0.9512,0.9499,0.8757,0.0488,0.9699877351077034
0.9472,0.9268,0.9675,0.9661,0.8950,0.0325,0.9603080177143236
0.9390,0.9160,0.9621,0.9602,0.8790,0.0379,0.9672373146495692
0.9390,0.9187,0.9593,0.9576,0.8788,0.0407,0.9631722739991627
0.9472,0.9295,0.9648,0.9635,0.8949,0.0352,0.9633228310602889
0.9363,0.9133,0.9593,0.9574,0.8736,0.0407,0.9650377127077504
0.9363,0.9051,0.9675,0.9653,0.8743,0.0325,0.963256732838331
0.9404,0.9133,0.9675,0.9656,0.8821,0.0325,0.959999559345187
0.9377,0.9214,0.9539,0.9524,0.8758,0.0461,0.9639507641688883
0.9336,0.9106,0.9566,0.9545,0.8681,0.0434,0.9580900551552942
