0.8862,0.9079,0.8645,0.8701,0.7731,0.1355,0.9245745844992326
0.8916,0.8970,0.8862,0.8874,0.7832,0.1138,0.9456231960693591
0.9092,0.9079,0.9106,0.9103,0.8184,0.0894,0.9535366220870882
0.8645,0.8808,0.8482,0.8530,0.7294,0.1518,0.9274498571543981
0.8902,0.9024,0.8780,0.8810,0.7807,0.1220,0.9436622821512768
0.8659,0.9133,0.8184,0.8342,0.7350,0.1816,0.9488546646984084
0.8767,0.9024,0.8509,0.8582,0.7544,0.1491,0.9244497323022011
0.8848,0.8862,0.8835,0.8838,0.7697,0.1165,0.9338356798202129
0.8604,0.9079,0.8130,0.8292,0.7241,0.1870,0.918306269783565
0.8889,0.8808,0.8970,0.8953,0.7779,0.1030,0.9358773804540214
