0.9268,0.9241,0.9295,0.9292,0.8537,0.0705,0.9606935906757442
0.9173,0.8916,0.9431,0.9400,0.8358,0.0569,0.9522917722402157
0.9106,0.8753,0.9458,0.9417,0.8232,0.0542,0.9501766291375651
0.9119,0.8889,0.9350,0.9318,0.8247,0.0650,0.952952754459794
0.9214,0.8835,0.9593,0.9560,0.8453,0.0407,0.947385815321568
0.9011,0.8753,0.9268,0.9229,0.8032,0.0732,0.9375812457311565
0.9255,0.9024,0.9485,0.9460,0.8519,0.0515,0.9554277656597704
0.9119,0.8889,0.9350,0.9318,0.8247,0.0650,0.9566909761238532
0.9201,0.8726,0.9675,0.9641,0.8439,0.0325,0.9514912493298374
0.9119,0.8699,0.9539,0.9497,0.8268,0.0461,0.952482722659205
