0.9717,0.9643,0.9790,0.9787,0.9434,0.0210,0.9887409223387675
0.9712,0.9683,0.9741,0.9740,0.9425,0.0259,0.9891292075934258
0.9726,0.9701,0.9750,0.9749,0.9451,0.0250,0.9901174433466923
0.9701,0.9710,0.9692,0.9693,0.9402,0.0308,0.9899021939311612
0.9674,0.9701,0.9647,0.9649,0.9349,0.0353,0.9890765401832429
0.9676,0.9634,0.9719,0.9716,0.9353,0.0281,0.9892967676148591
0.9728,0.9630,0.9826,0.9822,0.9457,0.0174,0.9886025334915943
0.9712,0.9670,0.9755,0.9752,0.9425,0.0245,0.988545883668543
0.9705,0.9598,0.9813,0.9808,0.9413,0.0187,0.9884257143602423
0.9737,0.9670,0.9804,0.9801,0.9474,0.0196,0.9894081756148497
