our method,mean,0.8937466049999999,0.904795608,0.871584762,0.9142948740000001,0.787915665,0.08570512940000001,0.871584762,0.9532133574638963
our method,std,0.0018828,0.0041287,0.0043457,0.0044004,0.0038235,0.0044004,0.0043457,0.0019141
