0.9390,0.9106,0.9675,0.9655,0.8795,0.0325,0.9651331879172452
0.9390,0.9106,0.9675,0.9655,0.8795,0.0325,0.9639654526626568
0.9499,0.9404,0.9593,0.9586,0.8999,0.0407,0.9707552089071027
0.9499,0.9295,0.9702,0.9689,0.9005,0.0298,0.9653792201878658
0.9336,0.9160,0.9512,0.9494,0.8677,0.0488,0.9677624283017898
0.9404,0.9106,0.9702,0.9683,0.8823,0.0298,0.9628270943956051
0.9458,0.9187,0.9729,0.9713,0.8929,0.0271,0.9665139063314752
0.9282,0.9051,0.9512,0.9489,0.8573,0.0488,0.9655922033475076
0.9431,0.9214,0.9648,0.9632,0.8870,0.0352,0.9662899068015071
0.9431,0.9187,0.9675,0.9658,0.8872,0.0325,0.9677146906970424
