0.9799,0.9705,0.9893,0.9891,0.9600,0.0107,0.9968760003713321
0.9781,0.9752,0.9809,0.9808,0.9561,0.0191,0.9972930938753992
0.9806,0.9804,0.9808,0.9808,0.9612,0.0192,0.9979710679881323
0.9818,0.9758,0.9879,0.9878,0.9638,0.0121,0.9976249182914775
0.9819,0.9784,0.9854,0.9853,0.9638,0.0146,0.9980620284464466
0.9827,0.9793,0.9862,0.9861,0.9654,0.0138,0.998183751822161
0.9782,0.9722,0.9841,0.9839,0.9564,0.0159,0.9973357745407091
0.9837,0.9818,0.9856,0.9855,0.9674,0.0144,0.998100991733732
0.9828,0.9739,0.9917,0.9916,0.9658,0.0083,0.9979119404617355
0.9830,0.9763,0.9896,0.9895,0.9660,0.0104,0.9982347343242505
