0.9826,0.9791,0.9862,0.9861,0.9653,0.0138,0.9940765138142018
0.9883,0.9854,0.9913,0.9912,0.9766,0.0087,0.9971950926743562
0.9869,0.9840,0.9897,0.9897,0.9738,0.0103,0.9963925859020789
0.9868,0.9817,0.9919,0.9919,0.9737,0.0081,0.9948556168628517
0.9862,0.9813,0.9911,0.9910,0.9724,0.0089,0.9964707072700538
0.9866,0.9806,0.9926,0.9925,0.9733,0.0074,0.9949344946959561
0.9880,0.9822,0.9937,0.9936,0.9760,0.0063,0.9964976691815117
0.9869,0.9833,0.9904,0.9904,0.9738,0.0096,0.9984923930146776
0.9839,0.9764,0.9914,0.9913,0.9679,0.0086,0.9953763076877272
0.9871,0.9824,0.9918,0.9917,0.9742,0.0082,0.9962036750794367
