0.9797,0.9784,0.9811,0.9810,0.9595,0.0189,0.9978286176932583
0.9827,0.9779,0.9875,0.9874,0.9655,0.0125,0.9978608933898044
0.9801,0.9750,0.9851,0.9850,0.9602,0.0149,0.9975241985628154
0.9806,0.9704,0.9907,0.9905,0.9613,0.0093,0.9977503405966902
0.9773,0.9809,0.9737,0.9739,0.9546,0.0263,0.9975330031219333
0.9845,0.9809,0.9881,0.9880,0.9690,0.0119,0.9982069692923543
0.9732,0.9800,0.9664,0.9668,0.9465,0.0336,0.9969386700147544
0.9794,0.9779,0.9810,0.9809,0.9589,0.0190,0.9973025026237493
0.9801,0.9747,0.9854,0.9852,0.9602,0.0146,0.997720168032128
0.9808,0.9735,0.9881,0.9879,0.9617,0.0119,0.9978243653079745
