0.9134,0.9088,0.9181,0.9173,0.8269,0.0819,0.9568708786914948
0.9164,0.9018,0.9310,0.9290,0.8332,0.0690,0.9572310169831229
0.9171,0.9084,0.9258,0.9244,0.8343,0.0742,0.9596559927306904
0.9117,0.9014,0.9220,0.9204,0.8236,0.0780,0.9553330233857945
0.9103,0.8891,0.9315,0.9285,0.8213,0.0685,0.9540020636890353
0.9167,0.9041,0.9292,0.9274,0.8336,0.0708,0.9596415982681409
0.9130,0.9020,0.9240,0.9223,0.8263,0.0760,0.9544930804374928
0.9159,0.9069,0.9248,0.9234,0.8319,0.0752,0.9590622315278227
0.9089,0.8940,0.9237,0.9214,0.8181,0.0763,0.9551192418644583
0.9100,0.8989,0.9211,0.9193,0.8201,0.0789,0.9535250862689982
