0.9280,0.9209,0.9351,0.9341,0.8560,0.0649,0.9795035119500665
0.9298,0.9285,0.9311,0.9309,0.8596,0.0689,0.981356244476754
0.9323,0.9418,0.9228,0.9242,0.8647,0.0772,0.9802911042184997
0.9440,0.9414,0.9467,0.9464,0.8881,0.0533,0.9855570167473348
0.9323,0.9306,0.9340,0.9338,0.8646,0.0660,0.9806542635149827
0.9367,0.9377,0.9356,0.9358,0.8733,0.0644,0.9848322017455517
0.9177,0.8930,0.9425,0.9395,0.8365,0.0575,0.9781283143795859
0.9332,0.9257,0.9407,0.9398,0.8664,0.0593,0.9826755196621257
0.9340,0.9344,0.9336,0.9336,0.8680,0.0664,0.9820414057632444
0.9343,0.9559,0.9127,0.9163,0.8693,0.0873,0.9820385760233166
