0.9842,0.9776,0.9908,0.9907,0.9685,0.0092,0.9948367239127722
0.9809,0.9761,0.9858,0.9856,0.9619,0.0142,0.996223670040445
0.9823,0.9765,0.9881,0.9880,0.9647,0.0119,0.996117466071932
0.9862,0.9809,0.9915,0.9914,0.9724,0.0085,0.995914089021078
0.9862,0.9785,0.9938,0.9938,0.9725,0.0062,0.9965738106654447
0.9879,0.9820,0.9938,0.9938,0.9759,0.0062,0.9962854106696959
0.9853,0.9796,0.9910,0.9909,0.9707,0.0090,0.9968878931192846
0.9868,0.9802,0.9934,0.9934,0.9737,0.0066,0.996463245348594
0.9851,0.9803,0.9899,0.9898,0.9703,0.0101,0.9971115919987955
0.9829,0.9781,0.9877,0.9876,0.9659,0.0123,0.9961454646207891
