0.9062,0.9259,0.8866,0.8909,0.8131,0.1134,0.9652933985492193
0.8966,0.9013,0.8919,0.8929,0.7933,0.1081,0.9599334135111658
0.9047,0.9299,0.8795,0.8852,0.8104,0.1205,0.9628433854380911
0.9069,0.9224,0.8915,0.8947,0.8142,0.1085,0.9644334564615746
0.9073,0.9218,0.8927,0.8958,0.8149,0.1073,0.964896263695451
0.9068,0.9068,0.9068,0.9068,0.8136,0.0932,0.9619035755753212
0.9032,0.9091,0.8972,0.8984,0.8064,0.1028,0.9650462025553243
0.9049,0.9172,0.8927,0.8953,0.8101,0.1073,0.962828863175425
0.9034,0.9302,0.8766,0.8829,0.8079,0.1234,0.9603359930460494
0.9034,0.9248,0.8821,0.8869,0.8076,0.1179,0.9632984972736156
