0.9316,0.9336,0.9295,0.9298,0.8632,0.0705,0.9823601633967194
0.9218,0.9204,0.9233,0.9231,0.8437,0.0767,0.9782852517941503
0.9286,0.9252,0.9319,0.9315,0.8572,0.0681,0.9815996782687499
0.9307,0.9274,0.9341,0.9337,0.8615,0.0659,0.9822701637877203
0.9301,0.9235,0.9367,0.9359,0.8603,0.0633,0.9814927314326064
0.9329,0.9264,0.9394,0.9386,0.8659,0.0606,0.9824766828133832
0.9311,0.9262,0.9360,0.9354,0.8622,0.0640,0.9826677584614093
0.9232,0.9177,0.9286,0.9278,0.8464,0.0714,0.9786848419604552
0.9281,0.9300,0.9262,0.9264,0.8562,0.0738,0.980924565520525
0.9309,0.9264,0.9353,0.9347,0.8617,0.0647,0.9821928312188053
