0.9276,0.9206,0.9346,0.9337,0.8553,0.0654,0.9816365225816885
0.9354,0.9278,0.9430,0.9421,0.8710,0.0570,0.9843917484008874
0.9197,0.9076,0.9317,0.9300,0.8396,0.0683,0.9781039222477415
0.9335,0.9276,0.9394,0.9387,0.8671,0.0606,0.9828868577666078
0.9325,0.9286,0.9365,0.9360,0.8651,0.0635,0.9826429738647151
0.9278,0.9226,0.9331,0.9324,0.8557,0.0669,0.9812566849002634
0.9287,0.9293,0.9281,0.9282,0.8574,0.0719,0.9822136826706331
0.9321,0.9242,0.9399,0.9389,0.8642,0.0601,0.9830013238502897
0.9264,0.9250,0.9278,0.9276,0.8528,0.0722,0.9804430733964163
0.9341,0.9367,0.9315,0.9318,0.8682,0.0685,0.9830769212082343
