0.9082,0.8862,0.9303,0.9271,0.8173,0.0697,0.9540171084621323
0.9149,0.9041,0.9258,0.9241,0.8300,0.0742,0.9578131786751566
0.9133,0.8935,0.9332,0.9304,0.8273,0.0668,0.9588113869173974
0.9189,0.9095,0.9284,0.9270,0.8380,0.0716,0.9616872123598043
0.9196,0.9162,0.9231,0.9225,0.8392,0.0769,0.9593237993440885
0.9203,0.9136,0.9270,0.9260,0.8406,0.0730,0.9618716284395986
0.9198,0.9089,0.9307,0.9291,0.8397,0.0693,0.9618193729892028
0.9171,0.9066,0.9275,0.9259,0.8343,0.0725,0.9587971584915835
0.9151,0.9132,0.9171,0.9168,0.8303,0.0829,0.9578372078805021
0.9110,0.8952,0.9268,0.9244,0.8224,0.0732,0.9568722853916156
