0.9731,0.9672,0.9790,0.9787,0.9463,0.0210,0.9951993245182832
0.9754,0.9752,0.9756,0.9756,0.9508,0.0244,0.9956858167656959
0.9764,0.9714,0.9814,0.9812,0.9528,0.0186,0.9957490306406406
0.9738,0.9692,0.9784,0.9782,0.9476,0.0216,0.9958211367052026
0.9745,0.9740,0.9750,0.9750,0.9490,0.0250,0.9959489250338973
0.9719,0.9693,0.9745,0.9744,0.9438,0.0255,0.9955339761709981
0.9744,0.9708,0.9780,0.9778,0.9488,0.0220,0.9954091165458337
0.9743,0.9704,0.9782,0.9780,0.9486,0.0218,0.9957500222489226
0.9765,0.9722,0.9807,0.9805,0.9530,0.0193,0.9963801731696738
0.9741,0.9682,0.9800,0.9798,0.9483,0.0200,0.9952225650491344
