0.9350,0.9079,0.9621,0.9599,0.8712,0.0379,0.9603484110721867
0.9390,0.9133,0.9648,0.9629,0.8792,0.0352,0.9668554138115908
0.9363,0.9079,0.9648,0.9626,0.8740,0.0352,0.9617217852395327
0.9390,0.9079,0.9702,0.9682,0.8798,0.0298,0.9629225696050998
0.9431,0.9214,0.9648,0.9632,0.8870,0.0352,0.9592357576692299
0.9485,0.9187,0.9783,0.9769,0.8986,0.0217,0.9624855869154897
0.9404,0.9241,0.9566,0.9552,0.8812,0.0434,0.9659080059635285
0.9390,0.9187,0.9593,0.9576,0.8788,0.0407,0.9595772651493454
0.9350,0.9106,0.9593,0.9573,0.8710,0.0407,0.9598086089261977
0.9417,0.9187,0.9648,0.9631,0.8844,0.0352,0.9603741159362813
