0.9404,0.9241,0.9566,0.9552,0.8812,0.0434,0.9687796064952521
0.9431,0.9377,0.9485,0.9479,0.8862,0.0515,0.969069704247178
0.9350,0.9241,0.9458,0.9446,0.8701,0.0542,0.9653204662127922
0.9350,0.9241,0.9458,0.9446,0.8701,0.0542,0.9561034363731172
0.9336,0.9160,0.9512,0.9494,0.8677,0.0488,0.9605026402567549
0.9431,0.9241,0.9621,0.9606,0.8868,0.0379,0.9669508890210854
0.9241,0.9106,0.9377,0.9359,0.8486,0.0623,0.9582920219446098
0.9377,0.9187,0.9566,0.9549,0.8760,0.0434,0.964336337130309
0.9336,0.9133,0.9539,0.9520,0.8679,0.0461,0.9638956823172568
0.9322,0.9187,0.9458,0.9443,0.8648,0.0542,0.965922694457297
