0.9472,0.9268,0.9675,0.9661,0.8950,0.0325,0.962926241728542
0.9363,0.9187,0.9539,0.9522,0.8732,0.0461,0.9568452053084215
0.9404,0.9133,0.9675,0.9656,0.8821,0.0325,0.9633742407884784
0.9404,0.9106,0.9702,0.9683,0.8823,0.0298,0.9585196935980203
0.9417,0.9214,0.9621,0.9605,0.8842,0.0379,0.9677146906970426
0.9499,0.9241,0.9756,0.9743,0.9009,0.0244,0.961156278229449
0.9444,0.9160,0.9729,0.9713,0.8903,0.0271,0.9627940452846263
0.9404,0.9079,0.9729,0.9710,0.8826,0.0271,0.960943295069807
0.9431,0.9214,0.9648,0.9632,0.8870,0.0352,0.9593569377428194
0.9404,0.9322,0.9485,0.9477,0.8809,0.0515,0.9601170672953342
