0.9805,0.9776,0.9834,0.9833,0.9610,0.0166,0.9977007048370119
0.9827,0.9802,0.9851,0.9850,0.9653,0.0149,0.9981181073538925
0.9803,0.9711,0.9894,0.9892,0.9607,0.0106,0.9978169582247146
0.9788,0.9675,0.9900,0.9898,0.9578,0.0100,0.9974426929741667
0.9837,0.9819,0.9854,0.9854,0.9674,0.0146,0.9981695925783203
0.9802,0.9704,0.9900,0.9898,0.9606,0.0100,0.9978539659682251
0.9833,0.9821,0.9844,0.9844,0.9666,0.0156,0.9977697207734391
0.9833,0.9790,0.9877,0.9876,0.9667,0.0123,0.9982055395315756
0.9824,0.9795,0.9852,0.9851,0.9648,0.0148,0.9976404104413346
0.9845,0.9792,0.9899,0.9898,0.9691,0.0101,0.9980949959627246
