0.9299,0.9308,0.9290,0.9292,0.8599,0.0710,0.9807163321038743
0.9264,0.9255,0.9273,0.9272,0.8528,0.0727,0.9794314476012413
0.9219,0.9279,0.9160,0.9170,0.8439,0.0840,0.9681842943933159
0.9190,0.9381,0.9000,0.9037,0.8387,0.1000,0.9653173657526579
0.9044,0.9063,0.9025,0.9029,0.8088,0.0975,0.9637547340763022
0.9169,0.9310,0.9028,0.9055,0.8342,0.0972,0.975567242368915
0.9411,0.9502,0.9320,0.9332,0.8823,0.0680,0.9889212726118052
0.9261,0.9309,0.9213,0.9221,0.8523,0.0787,0.9812447855240761
0.9312,0.9523,0.9101,0.9137,0.8631,0.0899,0.979476448168718
0.9132,0.8916,0.9349,0.9319,0.8272,0.0651,0.9703552892810078
