0.9431,0.9241,0.9621,0.9606,0.8868,0.0379,0.961538179
0.9458,0.9214,0.9702,0.9687,0.8927,0.0298,0.968280198
0.935,0.9133,0.9566,0.9547,0.8707,0.0434,0.956220944
0.9336,0.8997,0.9675,0.9651,0.8692,0.0325,0.961945785
0.9472,0.9187,0.9756,0.9741,0.8958,0.0244,0.966679152
0.935,0.9079,0.9621,0.9599,0.8712,0.0379,0.956470649
0.939,0.9133,0.9648,0.9629,0.8792,0.0352,0.962658177
0.939,0.9268,0.9512,0.95,0.8783,0.0488,0.96584558
0.9444,0.9187,0.9702,0.9686,0.8901,0.0298,0.954473014
0.9499,0.9214,0.9783,0.977,0.9012,0.0217,0.966289907
