0.9444,0.9214,0.9675,0.9659,0.8898,0.0325,0.9678725920050528
0.9363,0.9133,0.9593,0.9574,0.8736,0.0407,0.9610718193902806
0.9431,0.9268,0.9593,0.9580,0.8866,0.0407,0.9657758095196127
0.9444,0.9350,0.9539,0.9530,0.8890,0.0461,0.9667599386020961
0.9458,0.9214,0.9702,0.9687,0.8927,0.0298,0.9606752300585336
0.9404,0.9133,0.9675,0.9656,0.8821,0.0325,0.9634513553807625
0.9336,0.9133,0.9539,0.9520,0.8679,0.0461,0.9614169989938381
0.9350,0.9160,0.9539,0.9521,0.8705,0.0461,0.9607707052680283
0.9390,0.9133,0.9648,0.9629,0.8792,0.0352,0.9572932043683581
0.9336,0.9268,0.9404,0.9396,0.8673,0.0596,0.9574327450591579
