0.5041,0.4797,0.5285,0.5043,0.0081,0.4715,0.5182174043962662
0.4986,0.4390,0.5583,0.4985,-0.0027,0.4417,0.4830311175740483
0.4688,0.5447,0.3930,0.4729,-0.0631,0.6070,0.4536614742841195
0.4919,0.5420,0.4417,0.4926,-0.0163,0.5583,0.4924684748202496
0.4892,0.4715,0.5068,0.4888,-0.0217,0.4932,0.4824362335764279
0.4878,0.5041,0.4715,0.4882,-0.0244,0.5285,0.4749157247670038
0.4878,0.5501,0.4255,0.4892,-0.0246,0.5745,0.48065892583045067
0.4878,0.4824,0.4932,0.4877,-0.0244,0.5068,0.47463664338540407
0.4959,0.4282,0.5637,0.4953,-0.0082,0.4363,0.4913007395656613
0.5122,0.4905,0.5339,0.5127,0.0244,0.4661,0.5070174278978562
