0.9363,0.9214,0.9512,0.9497,0.8730,0.0488,0.9546088821321819
0.9431,0.9241,0.9621,0.9606,0.8868,0.0379,0.954296751639603
0.9499,0.9241,0.9756,0.9743,0.9009,0.0244,0.9664221032454228
0.9390,0.9187,0.9593,0.9576,0.8788,0.0407,0.967736723437695
0.9499,0.9214,0.9783,0.9770,0.9012,0.0217,0.9576934658235472
0.9390,0.9106,0.9675,0.9655,0.8795,0.0325,0.9583654644134517
0.9268,0.9160,0.9377,0.9363,0.8539,0.0623,0.9553763559315811
0.9417,0.9214,0.9621,0.9605,0.8842,0.0379,0.9595111669273872
0.9458,0.9268,0.9648,0.9634,0.8922,0.0352,0.9593899868537981
0.9417,0.9187,0.9648,0.9631,0.8844,0.0352,0.957616351231263
