0.7764,0.6098,0.9431,0.9146,0.5864,0.0569,0.8982931970241113
0.8157,0.6585,0.9729,0.9605,0.6652,0.0271,0.9548916356372236
0.8401,0.7127,0.9675,0.9564,0.7034,0.0325,0.9364942971922945
0.7724,0.6098,0.9350,0.9036,0.5760,0.0650,0.8866011559844597
0.7534,0.5556,0.9512,0.9193,0.5518,0.0488,0.9041245290501685
0.7439,0.5095,0.9783,0.9592,0.5523,0.0217,0.9022407297243703
0.9024,0.8428,0.9621,0.9569,0.8107,0.0379,0.9480174205536093
0.9119,0.8753,0.9485,0.9444,0.8261,0.0515,0.9521008218212264
0.8089,0.6938,0.9241,0.9014,0.6350,0.0759,0.9290105096172913
0.7520,0.5528,0.9512,0.9189,0.5496,0.0488,0.9345921372492858
