0.9390,0.9214,0.9566,0.9551,0.8786,0.0434,0.9656840064335603
0.9431,0.9214,0.9648,0.9632,0.8870,0.0352,0.9647953525605717
0.9336,0.9133,0.9539,0.9520,0.8679,0.0461,0.9632493885914468
0.9444,0.9187,0.9702,0.9686,0.8901,0.0298,0.9666350864050648
0.9390,0.9160,0.9621,0.9602,0.8790,0.0379,0.9657170555445391
0.9431,0.9187,0.9675,0.9658,0.8872,0.0325,0.9540360308752139
0.9431,0.9241,0.9621,0.9606,0.8868,0.0379,0.9624378493107424
0.9377,0.9214,0.9539,0.9524,0.8758,0.0461,0.9578587113784419
0.9377,0.9079,0.9675,0.9654,0.8769,0.0325,0.9575722857499578
0.9431,0.9214,0.9648,0.9632,0.8870,0.0352,0.9693194086412409
