0.6612,0.3550,0.9675,0.9161,0.4080,0.0325,0.877292323058732
0.5461,0.0949,0.9973,0.9722,0.2139,0.0027,0.7823312108459838
0.5583,0.1897,0.9268,0.7216,0.1724,0.0732,0.7979340633514737
0.5772,0.1680,0.9864,0.9254,0.2688,0.0136,0.7560241185067678
0.6341,0.2764,0.9919,0.9714,0.3840,0.0081,0.8666578535704057
0.5407,0.0840,0.9973,0.9688,0.1996,0.0027,0.7006778739874119
0.5501,0.1084,0.9919,0.9302,0.2140,0.0081,0.8078928621264533
0.5474,0.1789,0.9160,0.6804,0.1404,0.0840,0.6510711584080611
0.5149,0.0325,0.9973,0.9231,0.1133,0.0027,0.6072627257437887
0.5393,0.1599,0.9187,0.6629,0.1207,0.0813,0.7070563524063426
