0.5854,0.1816,0.9892,0.9437,0.2895,0.0108,0.7564170357150726
0.5447,0.1382,0.9512,0.7391,0.1536,0.0488,0.631807198830796
0.6247,0.2575,0.9919,0.9694,0.3674,0.0081,0.9365016414391786
0.5705,0.1518,0.9892,0.9333,0.2578,0.0108,0.762751448652698
0.5054,0.0108,1.,1.,0.0738,0.,0.7461607949412827
0.5840,0.1734,0.9946,0.9697,0.2944,0.0054,0.7574121811678822
0.5732,0.1463,1.,1.,0.2810,0.,0.8092295150593782
0.6152,0.2304,1.,1.,0.3608,0.,0.7843361902453712
0.5556,0.1545,0.9566,0.7808,0.1861,0.0434,0.7192992119623094
0.5772,0.1545,1.,1.,0.2893,0.,0.7371567482612497
