0.9839,0.9762,0.9915,0.9914,0.9678,0.0085,0.9979538601253409
0.9825,0.9721,0.9929,0.9927,0.9652,0.0071,0.9975845898132552
0.9823,0.9801,0.9844,0.9844,0.9646,0.0156,0.9979625078719861
0.9789,0.9706,0.9871,0.9869,0.9579,0.0129,0.9977007048370117
0.9830,0.9742,0.9917,0.9916,0.9661,0.0083,0.9976587021550386
0.9778,0.9738,0.9818,0.9816,0.9556,0.0182,0.997079676712455
0.9818,0.9785,0.9850,0.9849,0.9635,0.0150,0.9977965080334475
0.9770,0.9782,0.9759,0.9759,0.9541,0.0241,0.9965308976285379
0.9775,0.9718,0.9832,0.9830,0.9550,0.0168,0.9971523362328022
0.9815,0.9713,0.9917,0.9916,0.9632,0.0083,0.9976873573283228
