0.9776,0.9701,0.9851,0.9849,0.9554,0.0149,0.9971651579584948
0.9812,0.9782,0.9842,0.9842,0.9625,0.0158,0.9975249503402572
0.9808,0.9726,0.9890,0.9888,0.9617,0.0110,0.9976930948199638
0.9822,0.9709,0.9935,0.9933,0.9646,0.0065,0.9979013233349209
0.9774,0.9711,0.9837,0.9835,0.9548,0.0163,0.9975068753967355
0.9774,0.9674,0.9873,0.9871,0.9550,0.0127,0.9974697615741994
0.9777,0.9655,0.9898,0.9896,0.9556,0.0102,0.9972005699044914
0.9801,0.9784,0.9818,0.9818,0.9602,0.0182,0.9977443724984721
0.9824,0.9759,0.9889,0.9887,0.9648,0.0111,0.9976374310043569
0.9788,0.9703,0.9872,0.9870,0.9577,0.0128,0.9974632907536429
