0.9797,0.9758,0.9837,0.9835,0.9595,0.0163,0.9977489892421478
0.9803,0.9772,0.9833,0.9832,0.9605,0.0167,0.9973846585229461
0.9800,0.9665,0.9935,0.9933,0.9603,0.0065,0.9977444278440507
0.9771,0.9767,0.9776,0.9776,0.9543,0.0224,0.9972346673929975
0.9783,0.9747,0.9818,0.9817,0.9566,0.0182,0.997563018874023
0.9827,0.9723,0.9930,0.9928,0.9655,0.0070,0.9976944369502431
0.9813,0.9733,0.9893,0.9892,0.9628,0.0107,0.9971431442546346
0.9796,0.9703,0.9889,0.9886,0.9593,0.0111,0.9974724642832844
0.9815,0.9710,0.9919,0.9918,0.9631,0.0081,0.9977247294302254
0.9811,0.9746,0.9876,0.9874,0.9623,0.0124,0.997552203425552
