0.9785,0.9654,0.9916,0.9914,0.9574,0.0084,0.9975480940163458
0.9776,0.9686,0.9866,0.9864,0.9554,0.0133,0.9975881826637281
0.9792,0.9752,0.9832,0.9831,0.9584,0.0168,0.9975996391984838
0.9810,0.9780,0.9840,0.9839,0.9620,0.0160,0.9977060364610768
0.9822,0.9809,0.9835,0.9834,0.9644,0.0165,0.9978815003935441
0.9842,0.9768,0.9917,0.9916,0.9686,0.0083,0.9984336232728305
0.9819,0.9745,0.9893,0.9892,0.9639,0.0107,0.997755958172911
0.9824,0.9812,0.9837,0.9836,0.9649,0.0163,0.9976692224270912
0.9800,0.9793,0.9807,0.9807,0.9600,0.0193,0.9978175116804999
0.9818,0.9743,0.9893,0.9892,0.9637,0.0107,0.9979097865963047
