0.9363,0.9024,0.9702,0.9680,0.8746,0.0298,0.963829584095299
0.9431,0.9214,0.9648,0.9632,0.8870,0.0352,0.961336212278112
0.9431,0.9160,0.9702,0.9685,0.8875,0.0298,0.9606238203303442
0.9431,0.9241,0.9621,0.9606,0.8868,0.0379,0.9637561416264568
0.9485,0.9268,0.9702,0.9688,0.8979,0.0298,0.9618246046959116
0.9404,0.9133,0.9675,0.9656,0.8821,0.0325,0.9642225013036039
0.9444,0.9133,0.9756,0.9740,0.8906,0.0244,0.967769772548674
0.9472,0.9268,0.9675,0.9661,0.8950,0.0325,0.9653718759409816
0.9404,0.9160,0.9648,0.9630,0.8818,0.0352,0.9656913506804444
0.9390,0.9079,0.9702,0.9682,0.8798,0.0298,0.9574033680716212
